Actual Price,Predicted Price
1112793,1133061.1023969855
1563384,1562220.506271509
1077087,1059978.1714396318
1817432,1819621.2735204878
1174656,1159540.075844941
1093013,1092504.4745938801
1077452,1104415.9963163985
1709041,1685210.0920518145
1002087,1035657.7557378606
723627,727783.8746866544
647284,682529.8688055715
1803483,1814335.2022170054
1487458,1487179.8879040815
1254588,1249297.0112123683
649699,653754.1302961636
2383789,2328366.1775366804
1074163,1097433.05080349
879064,864945.5914840495
728776,742425.9642698052
1481592,1476499.8129430825
484879,500541.35593116586
1478837,1481068.6021360909
1140134,1154155.3593349126
1938782,1930518.5534685894
1389821,1399618.5897766352
1152477,1152964.6462621784
1993948,2000428.36092248
1495137,1488078.6098830376
1249390,1251233.4635837325
1017021,1033062.4711022438
1675747,1680852.065408545
2188656,2156081.420619025
1416720,1395807.9440953983
1362318,1386406.6234010283
1771383,1706895.9731201082
1798721,1791524.3858843124
1284745,1281224.0040915227
1320669,1328042.552995756
1885376,1876618.5943640799
1502600,1498664.50925076
1011142,1007333.9725813511
1430065,1438026.2988511925
1674957,1679541.085830463
1635193,1638993.781104376
1247025,1259687.0367770249
1228219,1226264.3205224266
1311569,1319391.817525372
975105,982437.8517183578
1362641,1364138.7754350249
1524598,1489942.0293548515
2632912,2584757.0288540437
1886186,1870308.1425181727
1201187,1208617.293715969
1280639,1291884.157659197
1003899,988818.7866263571
353381,367140.87027283554
1798948,1785321.5872409286
1991152,1982599.3502780206
1564689,1564741.6746579222
1780897,1784560.2476160154
1776287,1770346.9442293772
706342,705015.9315145295
1125167,1096752.2815692173
993858,985350.430572358
1033786,1036688.6406629998
1094425,1102145.2484431274
1132769,1140675.6466450312
1301647,1277613.5200042804
1831433,1837794.6276474225
1788312,1785001.850322566
1144548,1150482.322912705
1161275,1141464.2803292477
1317344,1309974.5226144257
1118354,1128998.6264256118
1260654,1254350.281774709
1575365,1565388.4498342895
1582580,1603333.4108490231
886454,863248.2721017957
1782945,1818095.2103316458
1311239,1300000.15634791
899042,895998.9680811535
1733167,1717092.1414606674
2661841,2593132.616221981
1256170,1236770.1618934534
1837674,1845239.8803651272
1243162,1258658.8442018852
696866,704512.0251223481
2282850,2234164.1325704893
1427514,1443988.9136575232
1018829,997111.5309714064
1529337,1507331.634851479
1433118,1462236.6163785444
1695592,1717190.7499511023
1330033,1347076.385188547
1276487,1275729.9492483747
1182626,1153197.6129288324
1038713,1013553.9602736555
1154704,1173371.6062230687
1539436,1521136.6605164194
1249311,1266200.735863658
1608562,1604801.2794202932
1799552,1827352.9627419938
1917592,1912594.209974648
1092763,1101397.1869706449
803398,851287.2290629906
938928,931021.275597877
1345625,1319744.1760446797
762208,749281.8753920789
1483787,1439725.4183177233
1774270,1771662.0136750408
1808974,1811740.713096125
1344499,1334834.4564645072
1431530,1435531.4043664301
1406454,1406742.0632321024
1508827,1532907.002373175
1565191,1556193.480428713
1324848,1322341.5717483792
900762,881244.4023491006
959737,938971.7077058275
1540751,1529638.7524797504
1498467,1519740.964541363
669012,673122.1922790242
1141992,1118277.266058163
1776018,1743591.2301712325
1454052,1465185.037103282
1163194,1192452.5904168503
1056257,1019989.1244871134
1025744,1031195.121730593
1291379,1299965.2221409471
835493,813286.487726984
1836637,1842496.201033297
1358151,1355701.7677091132
1019902,1009105.522017625
1214884,1233004.5421593424
619561,640293.5768675467
1228719,1213379.1576465853
1529222,1530445.009987105
1071282,1091719.5599787745
1579833,1565853.5463925106
1268805,1247256.5676822385
1361695,1370757.4046228908
1175499,1175599.282059537
748572,734453.6746924889
1787083,1785014.2921197645
1767484,1753690.3499926978
1167690,1144207.4963974436
1006103,1043555.0195933278
723135,697822.2225524798
708908,709515.8785760113
836094,863853.6945748994
1038038,1016046.2466481181
1082938,1096233.3545544224
1499096,1489556.586197413
748310,734191.7126703141
1779694,1761102.9057409533
1007127,1049488.942821458
1365625,1370863.3051891336
1079261,1101094.6971280775
1256486,1274544.3494584048
1230358,1239328.4132001593
1864488,1868388.5861349239
1463493,1454077.8378486664
973217,990110.8347579205
1121661,1124632.1994064394
1542655,1553110.0323013
1988917,1992111.309174595
1356044,1347987.5025228485
865377,851512.312870829
1316154,1290708.122615174
821648,830408.5371165349
1489216,1467412.746898483
1084180,1112323.6507981
593941,619272.113158783
992041,981949.0174746145
1276380,1277586.446613205
1033150,1017254.5089846647
1050199,1073595.6998367805
717678,733333.9910124637
821187,802136.7977035064
1904467,1914993.9088580857
954293,971646.346995405
1229688,1251243.5289560065
1241949,1253732.8624646282
2030120,2004083.1997246393
1459342,1444797.035552757
965190,946345.4151659347
2623488,2598341.250606646
1771180,1762263.4631777287
1194216,1160359.4919764455
1123068,1102847.3988669068
1818367,1816214.7147707723
1675082,1659373.3614369917
1010849,1004111.970769509
1465269,1480943.1753874025
1636374,1625478.6462355566
1005196,1036695.114053078
702301,747678.6327424109
1487893,1486909.8480667046
1160337,1172140.4130141241
1266885,1289738.3336492628
1207801,1225313.3257946435
1725318,1739110.304967819
2020408,1993912.7321620404
1718649,1701220.0820406755
1500534,1502353.6389496524
1014057,1023362.299386638
1776662,1786411.2532809374
1237453,1227571.4709849956
581079,597823.0874782465
1546359,1505946.663989093
1426392,1416779.051002059
1601075,1582954.108822331
1636121,1611761.0716856509
1299138,1296647.2723587577
2072736,2083422.126110602
1740121,1750504.2002920741
1521721,1507108.7896254475
1488568,1489271.6276178847
1294582,1320925.4550975584
1685440,1661408.7042512004
1303313,1268073.4475637085
1471279,1465332.2168097678
1749301,1744845.330699831
1510377,1500352.4954479064
1407969,1408079.1115191565
1181696,1169382.385950386
1636148,1628631.4325857414
827425,819472.8040778401
1263957,1272932.4985642997
1201267,1231157.371460629
1472189,1504893.0471607193
861910,854626.6145447692
925583,932251.3718986326
763313,766457.0049871393
858033,840940.6704833193
846522,864490.2218334276
1548776,1516514.4303074754
1520093,1518247.7966065884
1038169,1054546.8726600104
897717,916285.840109986
1309731,1318995.236503538
1768289,1771541.7202574562
1559561,1542162.2578514582
926116,919524.9849970399
2298266,2284425.4550199136
1455155,1451178.8682855072
1653525,1674996.937212244
1269347,1258407.7786755608
1171660,1155243.5170091067
1109340,1138699.8440119345
1799058,1784237.801465158
2057108,2097706.100195173
921724,937404.0210229419
791880,832174.7847817349
1997679,1952219.748831309
947625,936633.4723626124
1068526,1087131.0105550548
566111,577212.1361079926
1383911,1386738.441617339
1856407,1823985.72651443
2093262,2097666.909541821
1016888,1008578.9604406253
1087137,1082326.1607845624
2030487,2026709.7086322955
1126733,1117670.4434991304
1634883,1625706.6912727961
1378334,1371711.5438567172
988882,982179.5398530624
1403645,1419161.3972825385
1051670,1023350.0277495097
1358512,1341886.565749174
1590861,1585479.8872830737
805025,794455.850388566
1794964,1770016.7969372722
1568925,1570347.3154996682
942906,926210.1598378319
1489066,1483157.1680972823
849336,849550.522133672
1922301,1897848.788989469
624781,632015.1230308295
1015532,1005898.2769284479
960872,972330.0672360183
1830078,1818226.2284116384
806110,829097.0343807943
1826675,1788403.5718733962
1070395,1093413.7034119514
860651,857464.0790595002
1847682,1840614.8477126716
1035070,1030650.9651503048
1908587,1887963.221756039
1649609,1642546.0016446346
1188590,1184061.4942384772
1369021,1346328.2378622668
944408,942753.493576505
1581228,1549799.1318506785
1454213,1436632.205648014
914467,948199.1303228668
613422,610655.7266937883
781679,783065.0588618395
1405088,1412036.7277649073
1759819,1727517.3392802165
1400411,1368971.6036441925
1685474,1731761.124132395
1576633,1565433.906541543
1107105,1113747.9028825315
1587144,1584004.9187307665
1149950,1160885.0896436255
861837,858538.7338865247
1132436,1136596.5356643081
1873629,1850116.4350278783
1101519,1119264.8830822553
1520954,1501617.6228152087
1350793,1372422.0144690534
1324385,1305524.405759227
1724309,1725032.4684110922
1193251,1212769.179709609
1646495,1660645.2766165738
623118,641005.9036555239
1569351,1551654.8350476292
1622489,1632388.0902071847
1793384,1813777.5768225512
1147272,1137717.1714361408
886561,895087.2358729057
1805417,1770885.627585556
1079191,1073767.4429020237
2046000,2073297.1540441327
1227770,1218050.1539719354
1068617,1092567.8569932242
758294,761568.3266936995
1328815,1360990.1827474916
1798850,1765202.4612379854
1649793,1630369.7053729107
884728,886215.5883220768
1345971,1340063.7683595163
1815046,1846574.7072932154
1360804,1361964.0525946335
1911696,1897037.5757779197
1137172,1130714.6605023562
1199292,1182440.2705912704
1416277,1380374.8159552962
1096198,1079594.9410649382
1217855,1208965.403895499
759332,755505.4311641422
862609,843956.7388577196
1512958,1523179.3355559157
1189000,1199164.5320966751
1670115,1658390.6610555467
1051744,1061248.4230648177
1084715,1129832.9999443197
1490841,1478434.720025841
2331410,2335484.2439341275
1462655,1461740.166839898
1157687,1178698.789074108
1461972,1459595.2880708214
1466436,1455340.8506168476
539332,548157.5382443388
1621165,1614857.8901699183
2176867,2168786.8837214797
1115567,1121238.616299749
1674300,1695214.131602534
896469,908858.8776565405
1108350,1097293.605793394
1417286,1405531.012599647
1703197,1720252.5109370144
1508651,1492300.0579700514
1168573,1162532.0753148284
1401592,1405747.1586006405
2064581,2025320.9584842497
1286782,1286469.2324549137
1159684,1149978.0898634552
1139976,1147595.3070471906
692285,700463.1765352205
1479462,1463866.955765682
1310482,1291689.6577842003
1352554,1333017.2190755366
1308405,1273041.5321357693
704467,693344.6352679594
1734600,1768638.6235043574
1292178,1310442.6585115343
738070,733468.3267270287
1219498,1209513.8317462106
1221865,1213290.4456584319
1170278,1161455.8547979644
905295,906451.5801204379
1571541,1563456.7598143658
1124391,1128769.5557210187
1670874,1640915.41260587
1768943,1760481.8183428142
1063292,1064357.0043394065
1310538,1335330.7139652106
1447824,1453668.1681790194
1143312,1167557.7188799393
1974793,1984183.0985311563
2071557,2092182.5479996654
1623128,1638971.5005917186
1211123,1213930.5849980477
1836811,1838230.7092355534
1062964,1050899.518978125
1107110,1140277.157311327
1539941,1527521.3157047497
1710218,1718563.8473122693
1605624,1636737.1631307239
1676552,1692091.4096360048
654648,685863.1835505925
1692131,1686125.029376196
740428,770057.2202253029
1563202,1572958.0604264042
922160,926504.8744778215
874187,852639.9321593347
1568749,1538754.5931939653
1594777,1624875.316794541
645043,646255.494854777
1832749,1820973.977714766
969644,970480.8047256097
1340496,1361420.3219763967
1237045,1217922.254195153
1032297,1058411.0008205993
1358126,1344642.0461126098
1118829,1101581.6769141762
1735033,1727686.1026953591
1140035,1155135.6169576815
1545165,1531726.1462484999
1308880,1302239.4376482652
1375211,1374970.4373967466
1603303,1604834.4234075935
1417536,1363738.2481127188
918641,913014.2821772881
1380608,1371341.4820896296
1555990,1530073.4549568114
1377605,1371188.7434673412
1311411,1317569.21336292
1518064,1479277.4231917905
1352470,1369042.8959196787
974618,1004513.9416168712
1576177,1616186.593316714
1565043,1550190.2214286614
1730699,1712196.364664217
612285,640497.5436355239
1249084,1258098.9565651834
1138489,1121126.2408185862
1640956,1605733.1507917007
1386488,1390860.2803294747
1856963,1810263.8206789456
829852,830924.9073393492
1128212,1101198.9894807397
1504487,1473262.6789193717
1499304,1525282.1868922962
1011732,1035338.967265841
1395793,1361026.2230929276
1342866,1309080.1481181346
1290715,1301616.384227627
1531396,1501023.4180387927
1664724,1652283.6699569167
1120474,1104554.2637930457
1120170,1136266.8070126937
927280,926741.84701625
1721645,1713925.638226387
996931,999346.1317930329
1375496,1363163.2863497455
948311,945212.0489418603
1008179,1020373.9405159579
1536802,1565314.0400722614
1600619,1608667.665544908
1589972,1578334.4622191535
1263442,1278727.9219738445
728206,716691.1454421349
1111205,1164730.982311405
1527572,1514376.4573004956
1608606,1585347.31385585
920078,927013.9371054445
1763263,1751906.3633907523
1235185,1247108.1088932934
1942275,1937748.490279769
963001,977250.2177694204
597454,631192.507820738
1338086,1354322.9417837637
1674758,1679224.7862770366
1968124,1970451.8582873568
819640,819116.2368869886
1546907,1543489.541797314
1988561,1972680.4680650318
1068422,1075410.2940413689
1233459,1211349.1394233564
1785586,1785123.6164302535
884507,931912.5333985934
1042388,1048573.3397827734
1176390,1169952.3447003106
1146104,1157418.7693027228
1453431,1457824.1511653077
681420,675955.1064768288
1718047,1702180.237315572
1479027,1501052.4682987642
1281538,1279826.4982116718
1517290,1498587.3848926069
708631,747689.0468981112
1198377,1219607.6752639057
1510975,1532069.1816171499
775708,758431.1877823358
2001484,1998807.6762323843
1360857,1348374.4931474368
1699392,1705279.895859492
1869060,1848395.5455082376
1041958,1066969.1256748317
1521811,1557175.9963166346
1699563,1676445.887885806
1621141,1615146.7891996363
1238405,1257501.5267446938
800915,777928.5061225252
1037151,1034981.2210780726
1501871,1532962.7005568354
786516,793794.7551402766
1351230,1307600.670942088
1243231,1237052.4937542279
1663382,1667599.000894388
1371360,1376602.1363110465
1473349,1449453.6096691247
1347836,1341413.218531596
1944391,1909264.5449537386
1125171,1151003.0612439679
1315768,1319011.8355301686
2307908,2308876.178958484
1508224,1487150.3726483113
1418628,1379875.4958593019
1432714,1434412.4456260037
1152965,1130105.616501233
1467826,1480452.0449745553
1734220,1739440.1798645009
1330731,1346951.9916500247
1426909,1394669.370225466
904702,919401.9378073595
1513490,1509290.5498150892
1103118,1102141.969673164
2036252,2012804.1780273826
730186,716236.0541104828
1440463,1420430.26890933
1128472,1090773.0960748494
976665,994085.0579939445
1341283,1324976.6738324522
1338113,1332874.552351007
1584330,1617284.7480284479
1255218,1245616.4404852276
1016016,1002676.0414625888
1468362,1480625.1341941983
1482558,1473648.508575417
1307120,1342832.9590222666
1016640,1028382.6164094075
1163293,1157432.347879336
1150599,1151719.7107139102
1161720,1149740.7935460696
994081,1020192.6744095994
1628169,1637102.3040401689
2469106,2450272.5210608733
1360351,1352809.7132228645
1905804,1892879.5598935045
1189604,1188510.3078423212
466711,480578.6600275634
986477,1001758.352945062
1064607,1070272.2074917634
1368129,1415521.560999239
1410375,1388384.0411966925
1460892,1457744.7881460912
2030132,1989775.4975676585
1218972,1253750.1324656082
1144121,1154680.337554904
1160689,1150655.6677411755
828576,817710.91308998
2287676,2243813.565292587
842488,866091.8845517569
1389638,1391955.7977021614
1568387,1518339.7255618407
1539624,1564247.2937642408
1001687,1016035.5874354845
1104051,1104272.532779187
1492760,1501338.8130760086
618011,636321.078012216
975884,949640.9961740138
1539075,1541860.009360183
1067655,1063354.0941048518
1105683,1118794.5530985289
1783417,1755994.770625783
1650971,1656635.9123772273
1129341,1118815.923307361
1349803,1320086.637900632
1955216,1943049.0055763342
1494012,1526482.2357803592
785621,797563.6033683631
1355352,1349241.0802157414
1000346,985985.6721262363
2042529,2033649.2774173592
1586593,1576568.0251437402
1368214,1349678.6231430587
900767,899144.4273885326
2113742,2096950.9549476039
1433406,1411789.8573865108
1040583,1022385.1791913412
1286422,1290386.4047220445
1670059,1646722.280918786
904970,883984.9993202925
1496011,1462634.9073984348
1489549,1495289.0340730513
1610281,1641184.3074659088
1785260,1799176.8759665429
1722984,1744878.1263366637
880074,882498.7908633692
1823568,1826914.8426293903
849679,856196.1637570598
822477,781147.6559642283
1351004,1320404.7022721877
1546193,1557731.8712038412
999421,1005700.0204375902
1753564,1746106.205940286
1411902,1404393.0396670578
1301849,1330748.8486021706
1289835,1273780.7327940224
1603626,1595530.1790619255
1894188,1877530.3372675197
1078390,1089872.1671816164
1587480,1600929.2117981254
1260655,1235070.5777383356
1489542,1482349.623295562
2091529,2096427.023924789
1572263,1598390.121720567
834765,852186.033930699
1451587,1437277.176196219
990416,945642.550273914
1481699,1499946.8158867543
1775510,1766737.0647499342
1431082,1425240.3947844647
1222971,1190324.4989294694
1862709,1838485.1822681786
890441,901105.5867901666
981593,958438.2240186422
910813,922035.3680355877
1644847,1650079.2305342485
1215792,1178744.6897871764
741494,714070.2518235643
1852217,1845478.472279643
1252682,1232146.2642486407
835370,814157.3077936511
1496486,1531987.430765353
1721870,1752578.5340588638
1042841,1060730.767095125
569670,591599.9584177366
1194777,1181142.4299697937
1881090,1888818.0289637672
1355461,1364076.6047290969
1768086,1750524.075866954
1326635,1355757.5132787575
1526048,1526786.7151604588
1004771,1006746.2798695862
1353067,1360576.3892755692
1361931,1399263.4025923593
1639436,1677779.6343338906
2156656,2138916.5931395204
1912414,1888328.9318308397
1153020,1145575.5110216315
1499592,1485647.9491204994
1764095,1763600.7702393855
1240059,1252572.032915043
760778,743940.3330805496
1334825,1334518.6599993298
1319778,1305025.857450124
1151821,1172580.436516157
1213968,1248984.8655437173
889818,874240.469548726
1795938,1784983.451391376
1033018,1049304.0166467302
676020,679552.5822715785
1054827,1062048.7881800483
1183158,1183224.3721467901
1884349,1890721.9388325065
1255698,1277221.8872033763
904413,893220.7986910172
1654437,1674309.0838819928
2248034,2214673.7935376144
1773041,1776691.6815049527
1124583,1126360.970301344
1987734,1989332.5914005432
1032374,1066313.0123987638
1942519,1982375.3105537612
1447883,1450178.999655231
1469443,1475479.447907991
1278116,1285312.2584889992
1269673,1269507.84717028
1435286,1419593.4271275664
758137,749515.66992513
1069392,1083869.6393627785
1182613,1182702.8567178894
1328266,1338935.5722600156
1120653,1131536.8183709048
1049392,1031398.429421923
1405155,1421721.7117548578
1177405,1191893.5189256838
542714,556552.3830775602
960609,940628.0228701009
2043413,2048494.368487511
1388234,1369990.0607482821
1180871,1186323.1053449144
942885,930492.2587443085
2088411,2087230.7596515045
784219,794122.4977255852
1225976,1237803.130782066
671870,676404.4216440349
2035678,2033149.1384355563
931598,919909.7880980071
1361927,1375538.6202522207
1217558,1249170.0192971386
742230,732387.4475129828
639845,633234.33607492
1152405,1165016.8000484195
966480,944134.7396589398
1186430,1180437.7432642765
900890,912978.6620396766
1360942,1381919.4943548676
755691,760722.0017657037
1271143,1265484.8953968377
944267,978006.7342327607
664732,702556.0303144841
1383396,1351991.9702962055
1320043,1359511.6022811264
638571,666869.4243275978
1066869,1068364.9280269237
1198275,1211505.1411892946
1660925,1630717.6506219076
1044647,1043469.2323346768
2168681,2150138.8895790395
1431735,1440040.3768447072
1292200,1288654.0920337897
1375745,1368107.6286875296
1267985,1248100.1458658811
1784663,1781089.9787610846
1675885,1693290.585729685
1031763,1016768.9197409138
1423820,1422133.0007964824
1653444,1665792.2581071763
1044956,1062012.4745366555
1769962,1754938.7804359214
1081449,1059993.9674548232
1663720,1663701.733869367
920413,934566.5818177329
1494267,1514624.4489338866
884023,884150.4105468986
1554718,1570910.627199828
1665307,1699123.7275094364
1170232,1143936.4839763101
1786235,1792058.5920533147
1447706,1437129.2496540751
1248502,1271174.0087675292
1614203,1601443.0305303803
1588671,1585353.7793572827
1743891,1782206.1060051494
1389300,1368732.9146502172
1265091,1252766.7915503297
1783406,1756727.6612715966
1498973,1515154.3571315848
1492855,1509688.253731736
1033417,1016140.8205565764
1567913,1572276.7917116038
1470861,1457964.558943934
853538,857141.9062304179
1490386,1502747.9768982166
1682323,1680131.5197943107
1689949,1711496.0849962693
1362227,1379249.1766719462
1613701,1632513.8312747055
1386896,1367696.813814132
2180419,2131568.530394826
1163326,1147989.1105499768
972231,998244.9421054401
1014886,993650.723484315
2066692,2061815.8556554446
965235,962269.4280378858
1289014,1277870.3439644943
1568548,1545586.4292688423
1316505,1312419.0229531815
1543661,1541173.008411547
1507071,1482806.6574403956
1018138,1028442.4109001942
1187256,1172011.1831897995
1111413,1119918.4419132343
935744,952554.640789125
1957469,1957463.3330822203
775599,774543.6069426057
1867090,1872474.514617122
884099,927380.2839020401
1247063,1274173.9994965468
1164883,1152505.393491463
1796803,1779745.90682703
818047,812917.300331545
1631660,1649354.480373948
1999828,2005608.8073533962
714930,725985.9341924894
890365,886363.2425490101
941401,959138.8350708584
1780813,1769553.7044244152
1566973,1560182.3971403865
793550,781543.7848417212
958139,951572.741332294
779930,788078.6026903711
2141222,2107207.7468975317
707192,707244.6169499566
1579433,1587095.3262857862
1362731,1389830.6693766264
1028880,1044662.0897701941
1108273,1111777.3811594453
831262,819825.7079917655
614437,655416.1928190016
1545956,1541626.0144304237
1036007,1066035.1333955904
861913,868606.4924825203
790878,832429.8051496102
1216055,1220158.512299888
1706055,1702398.8750045828
1429679,1443916.3677418272
1410006,1418203.8556813982
1332275,1318221.9608431677
965657,971978.8103380516
1892880,1883132.4165848026
1463404,1459221.5638474722
1960920,1973442.9674266404
1153041,1162330.5562138578
1377799,1368945.3059666443
1805600,1820811.730350264
1533639,1515481.535771373
1310876,1291993.2568950634
1460608,1419702.0348042683
1037311,1020358.4812558233
1789172,1767273.4436380449
799771,785430.479986774
910460,913905.8799077169
891415,896336.7901945859
1764233,1735426.8788861155
887349,888511.8707187993
1951478,1895045.7514389493
755272,741384.7167949267
1542533,1553020.5946568053
1179241,1156240.9568821313
496319,483184.6868719531
1707062,1736145.4318541563
1500523,1482383.4808938375
1170221,1188990.6028724785
1672665,1668056.5037074534
1085348,1045199.5032662697
1004449,981695.2098158442
1368944,1335860.0319281141
1422875,1413300.808142741
1614142,1626256.8541374705
1425837,1398136.158583726
740524,781619.436023826
924350,898107.737515387
1551464,1571222.9576442547
1193591,1213453.837112702
1585785,1572816.0589682076
1543275,1529628.7825128136
1217803,1247909.017765712
1382667,1389194.548868715
1271143,1327961.4424341186
1022477,1020411.0866030798
796262,774371.5883707197
1674943,1625342.2262294895
1635356,1595084.3306703267
1701040,1642193.7553546387
1437121,1420100.057443745
1826051,1874724.5641225963
1007670,991762.6478021209
1363347,1369040.2776858222
844259,847781.372616119
937532,941821.5988098341
2058347,2035984.251792943
1328254,1325702.665059751
866948,864666.2649813064
870814,877497.9308254992
1068679,1082991.9402457054
975758,1003628.6902425466
950427,958931.6886657672
808473,827324.6615371839
1033872,1022796.9225792026
1022075,1015210.9587634726
1094515,1094033.5117092917
1913290,1909216.5635349595
598293,591565.8766541637
1317393,1313916.4121162898
862686,852898.9222522557
1490479,1501414.4729213617
1448331,1473537.4753572098
1820189,1803296.8307433065
1157732,1169126.2225757623
1522668,1545151.425385985
667501,677052.3431664737
862812,888335.804702688
1196858,1217259.7510899408
846322,823204.0628253245
1572876,1590526.012760658
1869530,1873048.4752811766
1643522,1628464.4264506146
973293,1012014.0763767592
1124416,1098649.9978805638
1818001,1817025.7651937802
675076,688314.3716681829
1580241,1606455.8639287455
757584,784494.4801917461
1162732,1183784.4194382774
2024943,1994144.1347287155
1823260,1809552.4087024583
732211,729962.0640943348
951973,979905.0383410152
1012306,1053817.425156896
1654424,1630354.5728802436
1718617,1685048.7919668513
1270765,1289037.240918482
825720,820821.1192888595
1213744,1202401.9308666186
801844,805271.9309271624
1474421,1490535.795680286
1600879,1603441.6272461193
1200460,1220666.8502489622
1418133,1447919.7206770738
927216,927183.7510583703
1737907,1795393.6997441426
1205685,1193803.3131648486
1786510,1768966.5763249963
1297591,1290834.9339162426
1320316,1317627.0961874744
1533847,1520645.7911730309
1994780,1998413.333982564
1064601,1053882.3702756916
1441630,1461343.9065476425
1421205,1468665.5064143005
1580722,1564199.1998709862
1062405,1084483.0437873607
933068,939091.1936583323
1585324,1579536.3245158957
1748717,1753231.541624229
1165503,1174008.0227936844
868378,879544.0594640851
1241818,1200884.66932721
1047713,1026146.1251841492
1137471,1173784.3818579114
732231,743583.6705354532
663887,688002.0296008498
754720,750642.1172873582
835082,841173.89071397
596638,633183.5884298133
848362,850070.1582965174
1338332,1365130.920739122
1057959,1050845.053305557
1568741,1524161.7663353446
922136,908656.8556418986
1857747,1839410.600502796
870232,859645.5849639165
1443776,1496858.2108520246
1753754,1747386.0945637138
476047,516983.0400403571
1379029,1412874.0540021127
1107225,1102236.3779334566
1642065,1613901.5129822541
1053078,1055794.5046696533
1097515,1101309.5669424848
1167574,1172345.74302265
781814,784335.8118241745
1960361,1944460.5354219086
1249438,1259649.2499239016
854842,847012.4129562307
1054425,1074934.5929372145
1612056,1626491.5164309032
1985340,1924908.2922898075
1355531,1338939.649080747
1480256,1494728.578714628
692351,682543.2984643902
1825799,1800392.1596111187
1439831,1448427.9823696006
1864911,1840495.8393847502
1911855,1900967.2190602184
1702723,1701559.6236363386
868930,846790.6397818165
1121210,1085959.8117846576
801071,800786.9372855047
1090176,1073776.259956797
1242094,1245892.6832017389
1011391,1004297.851213207
1693245,1691192.6077000662
1940589,1916762.340043338
1271776,1289519.0860994824
1671793,1663407.5044858842
930732,962663.638913707
1651259,1660800.1700346014
628811,650731.425549292
647557,638471.1656039051
916175,908547.6450390305
1019911,1021863.3039294261
1552326,1543437.2382001614
2141216,2132886.137240015
703603,728676.652800235
1151418,1143313.075963396
932518,961564.0514133661
1004461,968729.4973665279
965820,971992.5532969304
865274,851829.9426925146
1727869,1719934.3718705727
1460836,1442922.2186520186
1376784,1410815.620991816
1707808,1699035.5817038177
1867024,1864496.971837445
1862567,1854502.468458832
1883108,1849818.5886539426
1674122,1680342.792606592
2296946,2277780.5927284034
1232729,1225769.670402227
1338502,1346806.382821721
1635095,1654640.832880763
1417606,1416991.8397122878
2026959,2018448.6335896961
1197536,1204054.5244388652
1973281,1975378.5012705403
1032636,1012040.5264431754
1221671,1242139.6613334932
1805752,1819285.7485609876
1586344,1592232.2308071638
1565929,1562125.7135952164
454139,450580.77815319033
1072827,1070258.3735271676
1055622,1066057.6388706416
1055022,1060887.6496521742
707123,692753.6206958642
964468,983753.8635068343
1661134,1656570.6028465228
1836785,1825465.5666320177
563684,567973.1206636694
1782487,1764465.0785867968
1370750,1373319.8841997415
1054909,1073040.7454200077
1237988,1241826.0553973957
1774703,1743597.4464297807
1114155,1102967.7652635288
1308213,1311007.014445281
1006873,999572.0796134509
1190844,1222947.8145974209
2315404,2300199.366213161
1121720,1149830.1001043017
956776,957576.2313192668
1787142,1794664.5639345516
1161447,1149191.8091822348
1912464,1899684.9063237498
1294846,1331116.6095582743
1052106,1035276.0494526632
741176,762963.1601117811
632696,605602.5772610176
2067361,2041051.3016496827
1498028,1523846.1490175345
870792,828132.7470068141
979309,961111.2278037162
1419167,1420676.688939492
666954,665020.1088985067
2037624,2049595.084319295
1348111,1351622.932238584
1448680,1471206.2982117352
1935488,1930999.3167261293
1412570,1427909.350778861
1556519,1581846.5284569946
1135140,1144020.7758032838
662109,669491.4244874087
1302926,1333170.3504128598
1535943,1531035.1069274675
1352557,1345806.6101381823
1544158,1524397.0679383895
1517499,1500601.0557239696
1951146,1933024.2934784852
1302943,1277186.5996496968
1664080,1665307.688349759
1529824,1577223.3399330666
1532444,1542167.4025824626
723850,735974.8110327286
1787967,1779128.881385168
2260262,2263685.025572928
1190169,1177454.2741076981
1242158,1248739.9759122422
1795263,1786174.7113635174
1139101,1143782.6922049536
1222925,1242685.4117452363
1761008,1763662.3564349487
1353855,1358902.1722704105
1227878,1232726.050784209
1368003,1367547.6228768434
594771,629261.1341214495
1302747,1336067.102110841
1507322,1501352.9832308071
1481680,1479303.4564368895
1319854,1334086.7519622026
1519491,1513307.5894341506
530874,555878.609928745
1041564,1057450.0429760523
1418967,1451148.3668990894
1597940,1583681.1633250988
1329598,1333994.6618647715
1138908,1114312.5691161843
1013560,1016733.2046835362
1184021,1201071.2181948689
1211845,1174544.3157087234
696545,704886.013480521
1438700,1440823.6828238682
1133195,1098713.168283945
1717663,1712085.1415025936
1079549,1095620.052963636
801487,822967.8554538217
851406,856401.407956575
1037412,1055964.9029531062
1296020,1289147.168962956
722788,721250.5742292884
1777677,1789233.4795036942
1156657,1160362.2537515368
1393972,1396545.4027603127
1638731,1638000.4126136687
1285855,1254462.5054256294
1368668,1392228.5966591095
1708036,1696009.1922008528
1508622,1532352.2611095407
1715092,1705685.776579018
1295214,1299312.6634199694
1932986,1932237.8104041032
1462588,1451638.0361302574
1736046,1749724.730290482
928543,958544.5902491745
1084499,1086704.1749749267
1885810,1883117.7738139264
1280613,1245883.776659422
2087831,2104732.7427688874
954172,938835.737331451
1671107,1697887.4802037491
1118839,1121057.9217141112
1163732,1165637.641083971
1485017,1439244.6695272843
